Region,Anchor,Neighbor,Cooc_Windows,Anchor_WindowCount,Neighbor_WindowCount,NPMI
CN,安全,传导,15,2294,30,0.0499
CN,安全,超出,15,2294,30,0.0499
CN,安全,完整,15,2294,30,0.0499
CN,安全,智慧,15,2294,30,0.0499
CN,安全,医疗,15,2294,30,0.0499
CN,安全,队伍,15,2294,30,0.0499
CN,安全,引领,15,2294,30,0.0499
CN,安全,微调,15,2294,30,0.0499
CN,安全,技术创新,15,2294,30,0.0499
CN,安全,归属,15,2294,30,0.0499
CN,安全,成为,15,2294,30,0.0499
CN,安全,预防,15,2294,30,0.0499
CN,安全,沉迷,15,2294,30,0.0499
CN,安全,区域性,15,2294,30,0.0499
CN,安全,版权,15,2294,35,0.0243
CN,安全,下载,15,2294,40,0.0021
CN,安全,幻觉,15,2294,45,-0.0174
CN,安全,互联,15,2294,45,-0.0174
CN,安全,全国,15,2294,45,-0.0174
CN,安全,造福,15,2294,45,-0.0174
CN,安全,审慎,15,2294,45,-0.0174
CN,安全,任务,15,2294,45,-0.0174
CN,安全,严格,15,2294,45,-0.0174
CN,安全,可信度,15,2294,45,-0.0174
CN,安全,脑机接,15,2294,45,-0.0174
CN,安全,全过程,15,2294,60,-0.0652
CN,安全,深化,15,2294,60,-0.0652
CN,安全,操作,15,2294,60,-0.0652
CN,安全,有限,15,2294,60,-0.0652
CN,安全,篡改,15,2294,75,-0.1022
CN,安全,社会秩序,15,2294,75,-0.1022
CN,安全,科学,15,2294,78,-0.1087
CN,安全,明显,15,2294,88,-0.1287
CN,安全,属性,15,2294,106,-0.1596
CN,安全,生成合成,15,2294,418,-0.3874
CN,安全,实验,14,2294,15,0.1518
CN,安全,稳妥,14,2294,15,0.1518
CN,安全,中华人民共和国,14,2294,15,0.1518
CN,安全,手续,14,2294,15,0.1518
CN,安全,表现形式,14,2294,15,0.1518
CN,安全,险新,14,2294,15,0.1518
CN,安全,险为,14,2294,15,0.1518
CN,安全,此外,14,2294,15,0.1518
CN,安全,便利,14,2294,15,0.1518
CN,安全,叠加,14,2294,15,0.1518
CN,安全,欺诈,14,2294,15,0.1518
CN,安全,混淆,14,2294,15,0.1518
CN,安全,存储,14,2294,15,0.1518
CN,安全,传输,14,2294,15,0.1518
CN,安全,信息处理,14,2294,15,0.1518
CN,安全,防御,14,2294,15,0.1518
CN,安全,险及,14,2294,15,0.1518
CN,安全,重视,14,2294,15,0.1518
CN,安全,管理层,14,2294,15,0.1518
CN,安全,指标,14,2294,15,0.1518
CN,安全,开关,14,2294,15,0.1518
CN,安全,设计者,14,2294,15,0.1518
CN,安全,相符,14,2294,15,0.1518
CN,安全,国家主权,14,2294,30,0.038
CN,安全,极端主义,14,2294,30,0.038
CN,安全,和平,14,2294,30,0.038
CN,安全,删除,14,2294,30,0.038
CN,安全,真实,14,2294,30,0.038
CN,安全,真实性,14,2294,30,0.038
CN,安全,审核,14,2294,30,0.038
CN,安全,代码,14,2294,30,0.038
CN,安全,反馈,14,2294,33,0.0224
CN,安全,个别,14,2294,45,-0.0285
CN,安全,多样性,14,2294,45,-0.0285
CN,安全,披露,14,2294,45,-0.0285
CN,安全,追溯,14,2294,45,-0.0285
CN,安全,引导,14,2294,60,-0.0757
CN,安全,下降,14,2294,90,-0.1423
CN,安全,互联网,14,2294,108,-0.1722
CN,安全,塑造,13,2294,15,0.1379
CN,安全,普惠易,13,2294,15,0.1379
CN,安全,与此同时,13,2294,15,0.1379
CN,安全,出发点,13,2294,15,0.1379
CN,安全,压实,13,2294,15,0.1379
CN,安全,有机,13,2294,15,0.1379
CN,安全,运维,13,2294,15,0.1379
CN,安全,之中,13,2294,15,0.1379
CN,安全,遗忘,13,2294,15,0.1379
CN,安全,计算,13,2294,15,0.1379
CN,安全,临算,13,2294,15,0.1379
CN,安全,多源,13,2294,15,0.1379
CN,安全,产业链,13,2294,15,0.1379
CN,安全,事实,13,2294,15,0.1379
CN,安全,世界各地,13,2294,15,0.1379
CN,安全,直接,13,2294,15,0.1379
CN,安全,励地,13,2294,15,0.1379
CN,安全,局限,13,2294,15,0.1379
CN,安全,举报,13,2294,15,0.1379
CN,安全,测试报告,13,2294,15,0.1379
CN,安全,等级,13,2294,15,0.1379
CN,安全,完整性,13,2294,15,0.1379
CN,安全,词注,13,2294,15,0.1379
CN,安全,业务范围,13,2294,15,0.1379
CN,安全,时使,13,2294,15,0.1379
CN,安全,加密技术,13,2294,15,0.1379
CN,安全,保护措施,13,2294,15,0.1379
CN,安全,预案,13,2294,15,0.1379
CN,安全,从业,13,2294,15,0.1379
CN,安全,业级,13,2294,15,0.1379
CN,安全,预留,13,2294,15,0.1379
CN,安全,前瞻,13,2294,30,0.0255
CN,安全,劳动就业,13,2294,30,0.0255
CN,安全,对输,13,2294,30,0.0255
CN,安全,可信赖,13,2294,30,0.0255
CN,安全,宣传,13,2294,30,0.0255
CN,安全,正当,13,2294,30,0.0255
CN,安全,合法,13,2294,30,0.0255
CN,安全,参考,13,2294,30,0.0255
CN,安全,拦截,13,2294,30,0.0255
CN,安全,不良,13,2294,30,0.0255
CN,安全,公平,13,2294,45,-0.0402
CN,安全,具等,13,2294,45,-0.0402
CN,安全,有序,13,2294,60,-0.0869
CN,安全,参数,13,2294,60,-0.0869
CN,安全,污染,13,2294,60,-0.0869
CN,安全,参与,13,2294,75,-0.123
CN,安全,意识,13,2294,75,-0.123
CN,安全,发挥,13,2294,90,-0.1526
CN,安全,施策,12,2294,15,0.1234
CN,安全,治安管理,12,2294,15,0.1234
CN,安全,履行,12,2294,15,0.1234
CN,安全,以来,12,2294,15,0.1234
CN,安全,遥不可及,12,2294,15,0.1234
CN,安全,委员会,12,2294,15,0.1234
CN,安全,落脚点,12,2294,15,0.1234
CN,安全,切实,12,2294,15,0.1234
CN,安全,异构,12,2294,15,0.1234
CN,安全,鉴权,12,2294,15,0.1234
CN,安全,茧房,12,2294,15,0.1234
CN,安全,聚焦,12,2294,15,0.1234
CN,安全,扰能,12,2294,15,0.1234
CN,安全,受理,12,2294,15,0.1234
CN,安全,考虑,12,2294,15,0.1234
CN,安全,多样化,12,2294,15,0.1234
CN,安全,详细,12,2294,15,0.1234
CN,安全,并进,12,2294,15,0.1234
CN,安全,api,12,2294,15,0.1234
CN,安全,明确责任,12,2294,15,0.1234
CN,安全,及时发现,12,2294,15,0.1234
CN,安全,投诉,12,2294,15,0.1234
CN,安全,泄漏,12,2294,15,0.1234
CN,安全,信誉,12,2294,15,0.1234
CN,安全,调度,12,2294,15,0.1234
CN,安全,记忆,12,2294,15,0.1234
CN,安全,默认,12,2294,17,0.1033
CN,安全,同意,12,2294,30,0.0124
CN,安全,不含,12,2294,30,0.0124
CN,安全,标准,12,2294,33,-0.0029
CN,安全,结构,12,2294,39,-0.0296
CN,安全,涵盖,12,2294,45,-0.0525
CN,安全,予以,12,2294,45,-0.0525
CN,安全,告知,12,2294,54,-0.0817
CN,安全,赋能,12,2294,60,-0.0986
CN,安全,误导,12,2294,60,-0.0986
CN,安全,呈现,12,2294,75,-0.1343
CN,安全,说明,12,2294,85,-0.1543
CN,安全,添加,12,2294,311,-0.362
CN,安全,分业,11,2294,15,0.1079
CN,安全,交易,11,2294,15,0.1079
CN,安全,执法,11,2294,15,0.1079
CN,安全,指挥,11,2294,15,0.1079
CN,安全,现场,11,2294,15,0.1079
CN,安全,救援,11,2294,15,0.1079
CN,安全,动员,11,2294,15,0.1079
CN,安全,不再,11,2294,15,0.1079
CN,安全,代表,11,2294,15,0.1079
CN,安全,动执,11,2294,15,0.1079
CN,安全,全球化,11,2294,15,0.1079
CN,安全,话题,11,2294,15,0.1079
CN,安全,效应,11,2294,15,0.1079
CN,安全,供应,11,2294,15,0.1079
CN,安全,测试数据,11,2294,15,0.1079
CN,安全,必要性,11,2294,15,0.1079
CN,安全,其应,11,2294,15,0.1079
CN,安全,超范围,11,2294,15,0.1079
CN,安全,数据备份,11,2294,15,0.1079
CN,安全,恢复,11,2294,15,0.1079
CN,安全,复核,11,2294,15,0.1079
CN,安全,监控,11,2294,15,0.1079
CN,安全,充分考虑,11,2294,15,0.1079
CN,安全,良好,11,2294,15,0.1079
CN,安全,各类,11,2294,30,-0.0015
CN,安全,实时,11,2294,30,-0.0015
CN,安全,算法推荐,11,2294,30,-0.0015
CN,安全,控制权,11,2294,30,-0.0015
CN,安全,模型训练,11,2294,30,-0.0015
CN,安全,窃取,11,2294,30,-0.0015
CN,安全,版本,11,2294,35,-0.0258
CN,安全,社会公众,11,2294,45,-0.0655
CN,安全,专业,11,2294,45,-0.0655
CN,安全,鸿沟,11,2294,45,-0.0655
CN,安全,关键环节,11,2294,45,-0.0655
CN,安全,消费,11,2294,71,-0.1375
CN,安全,加速,11,2294,101,-0.1932
CN,安全,显式,11,2294,137,-0.2413
CN,安全,撑能,10,2294,15,0.0915
CN,安全,第十二条,10,2294,15,0.0915
CN,安全,最佳,10,2294,15,0.0915
CN,安全,智能算法,10,2294,15,0.0915
CN,安全,不法,10,2294,15,0.0915
CN,安全,暗藏,10,2294,15,0.0915
CN,安全,协作,10,2294,15,0.0915
CN,安全,思维,10,2294,15,0.0915
CN,安全,低碳,10,2294,15,0.0915
CN,安全,裁减,10,2294,15,0.0915
CN,安全,杀伤性,10,2294,15,0.0915
CN,安全,意外,10,2294,15,0.0915
CN,安全,个体差异,10,2294,15,0.0915
CN,安全,已知,10,2294,15,0.0915
CN,安全,限度,10,2294,15,0.0915
CN,安全,险险,10,2294,15,0.0915
CN,安全,研判,10,2294,30,-0.0163
CN,安全,材料,10,2294,30,-0.0163
CN,安全,知情权,10,2294,30,-0.0163
CN,安全,义务,10,2294,30,-0.0163
CN,安全,阻断,10,2294,30,-0.0163
CN,安全,城市,10,2294,30,-0.0163
CN,安全,时代,10,2294,45,-0.0794
CN,安全,局限性,10,2294,45,-0.0794
CN,安全,过滤,10,2294,57,-0.1161
CN,安全,主动,10,2294,60,-0.1241
CN,安全,包含,10,2294,75,-0.1588
CN,安全,隐式,10,2294,152,-0.2687
CN,安全,计算机,9,2294,15,0.0739
CN,安全,采取措施,9,2294,15,0.0739
CN,安全,探索性,9,2294,15,0.0739
CN,安全,传递,9,2294,15,0.0739
CN,安全,涉恐,9,2294,15,0.0739
CN,安全,节约,9,2294,15,0.0739
CN,安全,浏览,9,2294,15,0.0739
CN,安全,流失,9,2294,15,0.0739
CN,安全,商业化,9,2294,15,0.0739
CN,安全,应从,9,2294,15,0.0739
CN,安全,商官,9,2294,15,0.0739
CN,安全,主流,9,2294,15,0.0739
CN,安全,账号,9,2294,15,0.0739
CN,安全,成熟,9,2294,15,0.0739
CN,安全,切换,9,2294,15,0.0739
CN,安全,最低,9,2294,15,0.0739
CN,安全,裁决权,9,2294,15,0.0739
CN,安全,标的,9,2294,15,0.0739
CN,安全,扩展,9,2294,30,-0.0322
CN,安全,难度,9,2294,30,-0.0322
CN,安全,格局,9,2294,30,-0.0322
CN,安全,供需平衡,9,2294,30,-0.0322
CN,安全,选择权,9,2294,30,-0.0322
CN,安全,交叉,9,2294,30,-0.0322
CN,安全,仔细阅读,9,2294,30,-0.0322
CN,安全,做好,9,2294,45,-0.0942
CN,安全,情况,9,2294,45,-0.0942
CN,安全,实际,9,2294,45,-0.0942
CN,安全,虚假,9,2294,60,-0.1382
CN,安全,关系,9,2294,75,-0.1724
CN,安全,错误,9,2294,165,-0.293
CN,安全,显著,9,2294,166,-0.294
CN,安全,谋划,8,2294,15,0.0549
CN,安全,城乡,8,2294,15,0.0549
CN,安全,投标,8,2294,15,0.0549
CN,安全,密切,8,2294,15,0.0549
CN,安全,趋势,8,2294,15,0.0549
CN,安全,提倡,8,2294,15,0.0549
CN,安全,多层,8,2294,15,0.0549
CN,安全,暴露,8,2294,15,0.0549
CN,安全,整体,8,2294,15,0.0549
CN,安全,涉暴,8,2294,15,0.0549
CN,安全,现有,8,2294,15,0.0549
CN,安全,环境友好,8,2294,15,0.0549
CN,安全,能效,8,2294,15,0.0549
CN,安全,评测,8,2294,15,0.0549
CN,安全,便于,8,2294,15,0.0549
CN,安全,代表性,8,2294,15,0.0549
CN,安全,相应,8,2294,15,0.0549
CN,安全,暂停,8,2294,15,0.0549
CN,安全,严格管理,8,2294,15,0.0549
CN,安全,应向,8,2294,15,0.0549
CN,安全,映射,8,2294,15,0.0549
CN,安全,风风,8,2294,15,0.0549
CN,安全,数据分析,8,2294,15,0.0549
CN,安全,相结合,8,2294,30,-0.0493
CN,安全,导向,8,2294,30,-0.0493
CN,安全,敏捷,8,2294,30,-0.0493
CN,安全,客观,8,2294,34,-0.0681
CN,安全,国内,8,2294,45,-0.1103
CN,安全,是否,8,2294,75,-0.187
CN,安全,核验,8,2294,75,-0.187
CN,安全,辅助,8,2294,75,-0.187
CN,安全,融合,8,2294,128,-0.2674
CN,安全,延伸,7,2294,15,0.0341
CN,安全,招标,7,2294,15,0.0341
CN,安全,法人,7,2294,15,0.0341
CN,安全,强制性,7,2294,15,0.0341
CN,安全,最后,7,2294,15,0.0341
CN,安全,态链,7,2294,15,0.0341
CN,安全,开放性,7,2294,15,0.0341
CN,安全,中断,7,2294,15,0.0341
CN,安全,涉赌,7,2294,15,0.0341
CN,安全,左右,7,2294,15,0.0341
CN,安全,替代,7,2294,15,0.0341
CN,安全,聚合,7,2294,15,0.0341
CN,安全,计算技术,7,2294,15,0.0341
CN,安全,基准,7,2294,15,0.0341
CN,安全,侵权,7,2294,15,0.0341
CN,安全,外界,7,2294,15,0.0341
CN,安全,频率,7,2294,15,0.0341
CN,安全,下运,7,2294,15,0.0341
CN,安全,功能设计,7,2294,15,0.0341
CN,安全,人人,7,2294,15,0.0341
CN,安全,安安全全,7,2294,15,0.0341
CN,安全,中试,7,2294,30,-0.068
CN,安全,泛化,7,2294,30,-0.068
CN,安全,性别,7,2294,30,-0.068
CN,安全,服务体系,7,2294,30,-0.068
CN,安全,业务,7,2294,30,-0.068
CN,安全,故障,7,2294,30,-0.068
CN,安全,倡议,7,2294,30,-0.068
CN,安全,为本,7,2294,45,-0.1278
CN,安全,向善,7,2294,45,-0.1278
CN,安全,构造,7,2294,45,-0.1278
CN,安全,乡村,6,2294,15,0.0112
CN,安全,公共资源,6,2294,15,0.0112
CN,安全,基地,6,2294,15,0.0112
CN,安全,公民,6,2294,15,0.0112
CN,安全,相适应,6,2294,15,0.0112
CN,安全,蕴含,6,2294,15,0.0112
CN,安全,本地化,6,2294,15,0.0112
CN,安全,涉毒,6,2294,15,0.0112
CN,安全,多个,6,2294,15,0.0112
CN,安全,承载,6,2294,15,0.0112
CN,安全,低功耗,6,2294,15,0.0112
CN,安全,渠道,6,2294,15,0.0112
CN,安全,氛围,6,2294,15,0.0112
CN,安全,充分,6,2294,15,0.0112
CN,安全,容忍,6,2294,15,0.0112
CN,安全,演练,6,2294,15,0.0112
CN,安全,舆情,6,2294,15,0.0112
CN,安全,机工,6,2294,15,0.0112
CN,安全,生生安,6,2294,15,0.0112
CN,安全,公正,6,2294,15,0.0112
CN,安全,基础理论,6,2294,30,-0.0887
CN,安全,仿真,6,2294,30,-0.0887
CN,安全,定制,6,2294,30,-0.0887
CN,安全,地位,6,2294,30,-0.0887
CN,安全,地域,6,2294,30,-0.0887
CN,安全,不少,6,2294,30,-0.0887
CN,安全,意图,6,2294,30,-0.0887
CN,安全,部门规章,6,2294,45,-0.1471
CN,安全,重构,6,2294,45,-0.1471
CN,安全,条件,6,2294,45,-0.1471
CN,安全,业务流程,6,2294,45,-0.1471
CN,安全,各国,6,2294,60,-0.1886
CN,安全,世界,6,2294,75,-0.2207
CN,安全,优势,5,2294,15,-0.0147
CN,安全,态势,5,2294,15,-0.0147
CN,安全,搭建,5,2294,15,-0.0147
CN,安全,打击,5,2294,15,-0.0147
CN,安全,取得,5,2294,15,-0.0147
CN,安全,速度,5,2294,15,-0.0147
CN,安全,垄断,5,2294,15,-0.0147
CN,安全,绕过,5,2294,15,-0.0147
CN,安全,深伪,5,2294,15,-0.0147
CN,安全,化能,5,2294,15,-0.0147
CN,安全,议程,5,2294,15,-0.0147
CN,安全,人工,5,2294,15,-0.0147
CN,安全,抽查,5,2294,15,-0.0147
CN,安全,络端,5,2294,15,-0.0147
CN,安全,授权,5,2294,15,-0.0147
CN,安全,时间,5,2294,15,-0.0147
CN,安全,出现意外,5,2294,15,-0.0147
CN,安全,工智智,5,2294,15,-0.0147
CN,安全,不会,5,2294,15,-0.0147
CN,安全,接收,5,2294,15,-0.0147
CN,安全,涌现,5,2294,30,-0.112
CN,安全,国别,5,2294,30,-0.112
CN,安全,政策,5,2294,45,-0.169
CN,安全,法规,5,2294,45,-0.169
CN,安全,物理,5,2294,45,-0.169
CN,安全,分发,5,2294,45,-0.169
CN,安全,溯源,5,2294,45,-0.169
CN,安全,价值,5,2294,60,-0.2094
CN,安全,依法,5,2294,60,-0.2094
CN,安全,终端,5,2294,105,-0.2879
CN,安全,批新,4,2294,15,-0.0447
CN,安全,全程,4,2294,15,-0.0447
CN,安全,对接,4,2294,15,-0.0447
CN,安全,多路径,4,2294,15,-0.0447
CN,安全,采购,4,2294,15,-0.0447
CN,安全,需调,4,2294,15,-0.0447
CN,安全,管制,4,2294,15,-0.0447
CN,安全,循环,4,2294,15,-0.0447
CN,安全,更为,4,2294,15,-0.0447
CN,安全,话语权,4,2294,15,-0.0447
CN,安全,状态,4,2294,15,-0.0447
CN,安全,减轻,4,2294,15,-0.0447
CN,安全,依规,4,2294,15,-0.0447
CN,安全,其滥,4,2294,15,-0.0447
CN,安全,步提,4,2294,15,-0.0447
CN,安全,智全理,4,2294,15,-0.0447
CN,安全,发展中国家,4,2294,15,-0.0447
CN,安全,以适,4,2294,15,-0.0447
CN,安全,抵御,4,2294,15,-0.0447
CN,安全,克服,4,2294,15,-0.0447
CN,安全,不利条件,4,2294,15,-0.0447
CN,安全,衍衍,4,2294,15,-0.0447
CN,安全,围绕,4,2294,30,-0.139
CN,安全,筛选,4,2294,30,-0.139
CN,安全,信仰,4,2294,30,-0.139
CN,安全,留存,4,2294,30,-0.139
CN,安全,偏离,4,2294,30,-0.139
CN,安全,脱离,4,2294,30,-0.139
CN,安全,行政,4,2294,45,-0.1942
CN,安全,疑似,4,2294,45,-0.1942
CN,安全,覆盖,4,2294,60,-0.2334
CN,安全,外部,4,2294,65,-0.2443
CN,安全,共性,3,2294,15,-0.0807
CN,安全,有害,3,2294,15,-0.0807
CN,安全,拓扑,3,2294,15,-0.0807
CN,安全,单边,3,2294,15,-0.0807
CN,安全,抢占,3,2294,15,-0.0807
CN,安全,个体,3,2294,15,-0.0807
CN,安全,规避,3,2294,15,-0.0807
CN,安全,审查,3,2294,15,-0.0807
CN,安全,信息库,3,2294,15,-0.0807
CN,安全,开发者,3,2294,15,-0.0807
CN,安全,政务信息,3,2294,15,-0.0807
CN,安全,伪造检测,3,2294,15,-0.0807
CN,安全,提供者,3,2294,15,-0.0807
CN,安全,能能,3,2294,15,-0.0807
CN,安全,应应,3,2294,15,-0.0807
CN,安全,用用,3,2294,15,-0.0807
CN,安全,主运,3,2294,15,-0.0807
CN,安全,完备,3,2294,30,-0.1715
CN,安全,生成式,3,2294,30,-0.1715
CN,安全,决策依据,3,2294,30,-0.1715
CN,安全,群体,3,2294,30,-0.1715
CN,安全,跨学科,3,2294,45,-0.2246
CN,安全,法律,3,2294,75,-0.2915
CN,安全,突破,3,2294,90,-0.3154
CN,安全,办理,2,2294,15,-0.127
CN,安全,支持,2,2294,15,-0.127
CN,安全,例如,2,2294,15,-0.127
CN,安全,连接,2,2294,15,-0.127
CN,安全,科研院所,2,2294,15,-0.127
CN,安全,跨地区,2,2294,15,-0.127
CN,安全,强制措施,2,2294,15,-0.127
CN,安全,性格,2,2294,15,-0.127
CN,安全,多样,2,2294,15,-0.127
CN,安全,源头,2,2294,15,-0.127
CN,安全,沙箱,2,2294,15,-0.127
CN,安全,功能模块,2,2294,15,-0.127
CN,安全,有权,2,2294,15,-0.127
CN,安全,特殊,2,2294,15,-0.127
CN,安全,达到,2,2294,15,-0.127
CN,安全,奖励,2,2294,15,-0.127
CN,安全,财政,2,2294,28,-0.2047
CN,安全,传授,2,2294,30,-0.2133
CN,安全,注意事项,2,2294,30,-0.2133
CN,安全,资本,2,2294,33,-0.2251
CN,安全,难以,2,2294,39,-0.2459
CN,安全,视频,2,2294,72,-0.3222
CN,安全,打通,1,2294,15,-0.1963
CN,安全,跨国,1,2294,15,-0.1963
CN,安全,成图,1,2294,15,-0.1963
CN,安全,重复,1,2294,15,-0.1963
CN,安全,预设,1,2294,15,-0.1963
CN,安全,提问,1,2294,15,-0.1963
CN,安全,环境参数,1,2294,15,-0.1963
CN,安全,司法,1,2294,15,-0.1963
CN,安全,有重,1,2294,15,-0.1963
CN,安全,权利,1,2294,15,-0.1963
CN,安全,未成年,1,2294,15,-0.1963
CN,安全,下输,1,2294,15,-0.1963
CN,安全,数量,1,2294,15,-0.1963
CN,安全,给出,1,2294,15,-0.1963
CN,安全,惩罚,1,2294,15,-0.1963
CN,安全,平下,1,2294,28,-0.2678
CN,安全,匹配,1,2294,30,-0.2757
CN,安全,帮助,1,2294,45,-0.3221
CN,安全,攻击者,1,2294,45,-0.3221
CN,安全,极端,1,2294,45,-0.3221
CN,安全,禁忌,1,2294,45,-0.3221
CN,安全,充分发挥,1,2294,60,-0.3551
CN,安全,制作,1,2294,60,-0.3551
CN,权利,控制,14,15,125,0.6294
CN,权利,明确,14,15,208,0.5458
CN,权利,监督,13,15,60,0.7288
CN,权利,具体,13,15,63,0.7209
CN,权利,持使,12,15,23,0.8601
CN,权利,数据,12,15,953,0.264
CN,权利,归属,11,15,30,0.7926
CN,权利,协议,11,15,105,0.5948
CN,权利,算法,10,15,505,0.3269
CN,权利,服务,10,15,796,0.2561
CN,权利,同意,9,15,30,0.7376
CN,权利,缺陷,9,15,207,0.442
CN,权利,告知,8,15,54,0.6185
CN,权利,责任,8,15,87,0.5468
CN,权利,审慎,7,15,45,0.6135
CN,权利,主体,7,15,45,0.6135
CN,权利,选择,6,15,45,0.5776
CN,权利,确保,6,15,274,0.3173
CN,权利,知情,5,15,15,0.6915
CN,权利,链条,4,15,60,0.4514
CN,权利,禁忌,3,15,45,0.4344
CN,权利,可追溯,3,15,45,0.4344
CN,权利,注意事项,2,15,30,0.4125
CN,权利,落实,2,15,60,0.3262
CN,权利,数据安全,1,15,162,0.1072
CN,权利,范围,1,15,195,0.086
CN,风险,人工智能,141,174,3546,0.092
CN,风险,安全,73,174,2089,0.0493
CN,风险,技术,44,174,1088,0.0737
CN,风险,应对,40,174,434,0.2357
CN,风险,强化,39,174,313,0.294
CN,风险,应用,35,174,60,0.5861
CN,风险,发展,35,174,796,0.0866
CN,风险,处置,28,174,90,0.4454
CN,风险,社会,27,174,562,0.0988
CN,风险,研判,25,174,30,0.615
CN,风险,创新,25,174,328,0.1811
CN,风险,措施,25,174,357,0.1658
CN,风险,投资,24,174,30,0.6031
CN,风险,衍生,24,174,30,0.6031
CN,风险,监测,23,174,98,0.3794
CN,风险,防范,23,174,369,0.1425
CN,风险,财政,22,174,28,0.5906
CN,风险,引导,22,174,60,0.4555
CN,风险,带来,21,174,184,0.2466
CN,风险,治理,20,174,524,0.0535
CN,风险,资本,18,174,33,0.5079
CN,风险,评价,18,174,102,0.3147
CN,风险,冲击,17,174,60,0.3919
CN,风险,政府,17,174,179,0.2066
CN,风险,资源,16,174,240,0.1451
CN,风险,融和,15,174,15,0.5931
CN,风险,长期,15,174,15,0.5931
CN,风险,战略,15,174,15,0.5931
CN,风险,前瞻,15,174,30,0.478
CN,风险,可信赖,15,174,30,0.478
CN,风险,就业,15,174,41,0.4262
CN,风险,合规,15,174,60,0.363
CN,风险,制度,15,174,69,0.3398
CN,风险,透明,15,174,90,0.2957
CN,风险,评估,15,174,188,0.1734
CN,风险,监管,15,174,220,0.1473
CN,风险,模型,15,174,1093,-0.1188
CN,风险,分担,14,174,15,0.5751
CN,风险,风风,14,174,15,0.5751
CN,风险,险险,14,174,15,0.5751
CN,风险,实时,14,174,30,0.4613
CN,风险,预警,14,174,49,0.3808
CN,风险,环境,14,174,232,0.1256
CN,风险,确保,14,174,274,0.0983
CN,风险,管理,14,174,388,0.0412
CN,风险,考核,13,174,15,0.5561
CN,风险,过度,13,174,15,0.5561
CN,风险,安安全全,13,174,15,0.5561
CN,风险,帮助,13,174,45,0.378
CN,风险,农业,13,174,50,0.3609
CN,风险,主动,13,174,60,0.3313
CN,风险,应急,13,174,98,0.2518
CN,风险,歧视,13,174,112,0.2301
CN,风险,农民,12,174,15,0.5362
CN,风险,态势,12,174,15,0.5362
CN,风险,共绘,12,174,15,0.5362
CN,风险,退出,12,174,15,0.5362
CN,风险,生生安,12,174,15,0.5362
CN,风险,沉迷,12,174,30,0.4252
CN,风险,系统安全,12,174,45,0.3603
CN,风险,响应,12,174,60,0.3143
CN,风险,积极,12,174,105,0.2247
CN,风险,算法,12,174,505,-0.0267
CN,风险,经营,11,174,15,0.5151
CN,风险,创业,11,174,15,0.5151
CN,风险,美丽,11,174,15,0.5151
CN,风险,预防,11,174,30,0.4057
CN,风险,创造,11,174,36,0.3769
CN,风险,幻觉,11,174,45,0.3417
CN,风险,综合治理,11,174,60,0.2962
CN,风险,安全意识,11,174,60,0.2962
CN,风险,知识产权,11,174,69,0.2742
CN,风险,识别,11,174,211,0.0977
CN,风险,体系,11,174,225,0.0876
CN,风险,分级,11,174,258,0.0659
CN,风险,加快,11,174,309,0.0375
CN,风险,机制,11,174,377,0.0061
CN,风险,国有资本,10,174,15,0.4926
CN,风险,映射,10,174,15,0.4926
CN,风险,人人,10,174,15,0.4926
CN,风险,机工,10,174,15,0.4926
CN,风险,工智智,10,174,15,0.4926
CN,风险,能能,10,174,15,0.4926
CN,风险,应应,10,174,15,0.4926
CN,风险,用用,10,174,15,0.4926
CN,风险,衍衍,10,174,15,0.4926
CN,风险,中国,10,174,30,0.3848
CN,风险,劳动就业,10,174,30,0.3848
CN,风险,侵犯,10,174,30,0.3848
CN,风险,充分发挥,10,174,60,0.277
CN,风险,精准,10,174,75,0.2423
CN,风险,可靠,10,174,90,0.214
CN,风险,共同,10,174,105,0.19
CN,风险,认知,10,174,135,0.1509
CN,风险,智能化,10,174,274,0.0408
CN,风险,影响,10,174,433,-0.0304
CN,风险,倾斜,9,174,15,0.4686
CN,风险,思维,9,174,15,0.4686
CN,风险,少年,9,174,15,0.4686
CN,风险,结构,9,174,39,0.3224
CN,风险,服务业,9,174,47,0.2938
CN,风险,协调,9,174,60,0.2564
CN,风险,空间,9,174,75,0.2223
CN,风险,保障,9,174,95,0.1861
CN,风险,环节,9,174,105,0.1708
CN,风险,可控,9,174,135,0.1323
CN,风险,平台,9,174,174,0.0935
CN,风险,信息,9,174,727,-0.1253
CN,风险,农具,8,174,15,0.4426
CN,风险,激发,8,174,15,0.4426
CN,风险,减少,8,174,15,0.4426
CN,风险,画卷,8,174,15,0.4426
CN,风险,对接,8,174,15,0.4426
CN,风险,政策法规,8,174,15,0.4426
CN,风险,赋能,8,174,60,0.2342
CN,风险,价值观,8,174,119,0.1312
CN,风险,产品,8,174,301,-0.0083
CN,风险,输出,8,174,405,-0.0529
CN,风险,建设,8,174,432,-0.0626
CN,风险,数据,8,174,953,-0.1815
CN,风险,天地,7,174,15,0.4142
CN,风险,采购,7,174,15,0.4142
CN,风险,原理,7,174,15,0.4142
CN,风险,注意,7,174,15,0.4142
CN,风险,农机,7,174,28,0.3222
CN,风险,培训,7,174,45,0.2523
CN,风险,技术标准,7,174,45,0.2523
CN,风险,坚持,7,174,75,0.177
CN,风险,公众,7,174,120,0.1078
CN,风险,原则,7,174,120,0.1078
CN,风险,结果,7,174,172,0.0547
